[Fri Jan 30 16:32:31.787743 2015] [:error] [pid 24838] [client 193.109.118.129:44162] PHP Fatal error:  Uncaught exception 'Exception' with message 'undefined plugin: ex.ua' in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php:7\nStack trace:\n#0 /home/shaddy/webservices/rss.shaddy.org.ua/index.php(38): proxy::init('ex.ua')\n#1 {main}\n  thrown in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 7
[Fri Jan 30 16:32:36.003749 2015] [:error] [pid 24838] [client 193.109.118.129:44162] PHP Fatal error:  Uncaught exception 'Exception' with message 'undefined plugin: ex.ua' in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php:7\nStack trace:\n#0 /home/shaddy/webservices/rss.shaddy.org.ua/index.php(38): proxy::init('ex.ua')\n#1 {main}\n  thrown in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 7
[Fri Jan 30 18:04:13.600089 2015] [:error] [pid 24812] [client 193.109.118.129:47463] PHP Warning:  require_once(/home/shaddy/webservices/rss.shaddy.org.ua/plugins.php): failed to open stream: No such file or directory in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:04:13.600172 2015] [:error] [pid 24812] [client 193.109.118.129:47463] PHP Fatal error:  require_once(): Failed opening required '/home/shaddy/webservices/rss.shaddy.org.ua/plugins.php' (include_path='.:/usr/share/php:/usr/share/pear') in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:04:51.285798 2015] [:error] [pid 24820] [client 193.109.118.129:47497] PHP Warning:  require_once(plugins.php): failed to open stream: No such file or directory in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:04:51.285913 2015] [:error] [pid 24820] [client 193.109.118.129:47497] PHP Fatal error:  require_once(): Failed opening required 'plugins.php' (include_path='.:/usr/share/php:/usr/share/pear') in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:04:51.980766 2015] [:error] [pid 24820] [client 193.109.118.129:47497] PHP Warning:  require_once(plugins.php): failed to open stream: No such file or directory in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:04:51.980839 2015] [:error] [pid 24820] [client 193.109.118.129:47497] PHP Fatal error:  require_once(): Failed opening required 'plugins.php' (include_path='.:/usr/share/php:/usr/share/pear') in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:04:52.204603 2015] [:error] [pid 24820] [client 193.109.118.129:47497] PHP Warning:  require_once(plugins.php): failed to open stream: No such file or directory in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:04:52.204695 2015] [:error] [pid 24820] [client 193.109.118.129:47497] PHP Fatal error:  require_once(): Failed opening required 'plugins.php' (include_path='.:/usr/share/php:/usr/share/pear') in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:04:52.403416 2015] [:error] [pid 24820] [client 193.109.118.129:47497] PHP Warning:  require_once(plugins.php): failed to open stream: No such file or directory in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:04:52.403485 2015] [:error] [pid 24820] [client 193.109.118.129:47497] PHP Fatal error:  require_once(): Failed opening required 'plugins.php' (include_path='.:/usr/share/php:/usr/share/pear') in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:05:12.284924 2015] [:error] [pid 24838] [client 193.109.118.129:47511] PHP Warning:  require_once(plugins.php): failed to open stream: No such file or directory in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:05:12.285005 2015] [:error] [pid 24838] [client 193.109.118.129:47511] PHP Fatal error:  require_once(): Failed opening required 'plugins.php' (include_path='.:/usr/share/php:/usr/share/pear') in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:05:13.501209 2015] [:error] [pid 24838] [client 193.109.118.129:47511] PHP Warning:  require_once(plugins.php): failed to open stream: No such file or directory in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:05:13.501285 2015] [:error] [pid 24838] [client 193.109.118.129:47511] PHP Fatal error:  require_once(): Failed opening required 'plugins.php' (include_path='.:/usr/share/php:/usr/share/pear') in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:05:13.697723 2015] [:error] [pid 24838] [client 193.109.118.129:47511] PHP Warning:  require_once(plugins.php): failed to open stream: No such file or directory in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:05:13.697776 2015] [:error] [pid 24838] [client 193.109.118.129:47511] PHP Fatal error:  require_once(): Failed opening required 'plugins.php' (include_path='.:/usr/share/php:/usr/share/pear') in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:05:13.865893 2015] [:error] [pid 24838] [client 193.109.118.129:47511] PHP Warning:  require_once(plugins.php): failed to open stream: No such file or directory in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:05:13.865962 2015] [:error] [pid 24838] [client 193.109.118.129:47511] PHP Fatal error:  require_once(): Failed opening required 'plugins.php' (include_path='.:/usr/share/php:/usr/share/pear') in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 8
[Fri Jan 30 18:05:27.478191 2015] [:error] [pid 24837] [client 193.109.118.129:47528] PHP Fatal error:  Class 'brb' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Plugins.php on line 13
[Fri Jan 30 18:05:28.628740 2015] [:error] [pid 24837] [client 193.109.118.129:47528] PHP Fatal error:  Class 'brb' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Plugins.php on line 13
[Fri Jan 30 18:05:29.044906 2015] [:error] [pid 24837] [client 193.109.118.129:47528] PHP Fatal error:  Class 'brb' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Plugins.php on line 13
[Fri Jan 30 18:06:26.687721 2015] [:error] [pid 2714] [client 193.109.118.129:47571] PHP Fatal error:  Call to undefined method Brb::getUrl() in /home/shaddy/webservices/rss.shaddy.org.ua/Plugins.php on line 15
[Fri Jan 30 18:06:27.726206 2015] [:error] [pid 2714] [client 193.109.118.129:47571] PHP Fatal error:  Call to undefined method Brb::getUrl() in /home/shaddy/webservices/rss.shaddy.org.ua/Plugins.php on line 15
[Fri Jan 30 18:06:27.990300 2015] [:error] [pid 2714] [client 193.109.118.129:47571] PHP Fatal error:  Call to undefined method Brb::getUrl() in /home/shaddy/webservices/rss.shaddy.org.ua/Plugins.php on line 15
[Fri Jan 30 18:06:28.205647 2015] [:error] [pid 2714] [client 193.109.118.129:47571] PHP Fatal error:  Call to undefined method Brb::getUrl() in /home/shaddy/webservices/rss.shaddy.org.ua/Plugins.php on line 15
[Fri Jan 30 18:06:28.405794 2015] [:error] [pid 2714] [client 193.109.118.129:47571] PHP Fatal error:  Call to undefined method Brb::getUrl() in /home/shaddy/webservices/rss.shaddy.org.ua/Plugins.php on line 15
[Fri Jan 30 18:06:28.642743 2015] [:error] [pid 2714] [client 193.109.118.129:47571] PHP Fatal error:  Call to undefined method Brb::getUrl() in /home/shaddy/webservices/rss.shaddy.org.ua/Plugins.php on line 15
[Fri Jan 30 18:07:31.153402 2015] [:error] [pid 24823] [client 193.109.118.129:47603] PHP Fatal error:  Cannot make non static method Plugin::getName() static in class Brb in /home/shaddy/webservices/rss.shaddy.org.ua/plugins/Brb.php on line 4
[Fri Jan 30 18:07:32.358434 2015] [:error] [pid 24823] [client 193.109.118.129:47603] PHP Fatal error:  Cannot make non static method Plugin::getName() static in class Brb in /home/shaddy/webservices/rss.shaddy.org.ua/plugins/Brb.php on line 4
[Fri Jan 30 18:07:32.741860 2015] [:error] [pid 24823] [client 193.109.118.129:47603] PHP Fatal error:  Cannot make non static method Plugin::getName() static in class Brb in /home/shaddy/webservices/rss.shaddy.org.ua/plugins/Brb.php on line 4
[Fri Jan 30 18:07:32.932008 2015] [:error] [pid 24823] [client 193.109.118.129:47603] PHP Fatal error:  Cannot make non static method Plugin::getName() static in class Brb in /home/shaddy/webservices/rss.shaddy.org.ua/plugins/Brb.php on line 4
[Fri Jan 30 18:07:33.107736 2015] [:error] [pid 24823] [client 193.109.118.129:47603] PHP Fatal error:  Cannot make non static method Plugin::getName() static in class Brb in /home/shaddy/webservices/rss.shaddy.org.ua/plugins/Brb.php on line 4
[Fri Jan 30 18:10:16.085796 2015] [:error] [pid 9131] [client 193.109.118.129:47689] PHP Fatal error:  Uncaught exception 'Exception' with message 'undefined plugin: ex.ua' in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php:7\nStack trace:\n#0 /home/shaddy/webservices/rss.shaddy.org.ua/index.php(38): proxy::init('ex.ua')\n#1 {main}\n  thrown in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 7
[Fri Jan 30 18:10:17.528261 2015] [:error] [pid 9131] [client 193.109.118.129:47689] PHP Fatal error:  Uncaught exception 'Exception' with message 'undefined plugin: ex.ua' in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php:7\nStack trace:\n#0 /home/shaddy/webservices/rss.shaddy.org.ua/index.php(38): proxy::init('ex.ua')\n#1 {main}\n  thrown in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 7
[Fri Jan 30 18:10:17.912436 2015] [:error] [pid 9131] [client 193.109.118.129:47689] PHP Fatal error:  Uncaught exception 'Exception' with message 'undefined plugin: ex.ua' in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php:7\nStack trace:\n#0 /home/shaddy/webservices/rss.shaddy.org.ua/index.php(38): proxy::init('ex.ua')\n#1 {main}\n  thrown in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 7
[Fri Jan 30 18:10:18.094145 2015] [:error] [pid 9131] [client 193.109.118.129:47689] PHP Fatal error:  Uncaught exception 'Exception' with message 'undefined plugin: ex.ua' in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php:7\nStack trace:\n#0 /home/shaddy/webservices/rss.shaddy.org.ua/index.php(38): proxy::init('ex.ua')\n#1 {main}\n  thrown in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 7
[Fri Jan 30 18:11:56.993331 2015] [:error] [pid 24820] [client 193.109.118.129:47756] PHP Parse error:  syntax error, unexpected '$e' (T_VARIABLE), expecting identifier (T_STRING) or namespace (T_NAMESPACE) or \\\\ (T_NS_SEPARATOR) in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 40
[Fri Jan 30 18:11:58.033672 2015] [:error] [pid 24815] [client 193.109.118.129:47760] PHP Parse error:  syntax error, unexpected '$e' (T_VARIABLE), expecting identifier (T_STRING) or namespace (T_NAMESPACE) or \\\\ (T_NS_SEPARATOR) in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 40
[Fri Jan 30 18:12:09.595031 2015] [:error] [pid 24812] [client 193.109.118.129:47767] PHP Fatal error:  Class 'module' not found in /home/shaddy/webservices/rss.shaddy.org.ua/proxy.php on line 14
[Fri Jan 30 18:12:33.257189 2015] [:error] [pid 24819] [client 193.109.118.129:47782] PHP Warning:  require_once(/home/shaddy/webservices/rss.shaddy.org.ua/proxy.php): failed to open stream: No such file or directory in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 7
[Fri Jan 30 18:12:33.257264 2015] [:error] [pid 24819] [client 193.109.118.129:47782] PHP Fatal error:  require_once(): Failed opening required '/home/shaddy/webservices/rss.shaddy.org.ua/proxy.php' (include_path='.:/usr/share/php:/usr/share/pear') in /home/shaddy/webservices/rss.shaddy.org.ua/index.php on line 7
[Fri Jan 30 18:12:45.623980 2015] [:error] [pid 24838] [client 193.109.118.129:1084] PHP Fatal error:  Class 'module' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 14
[Fri Jan 30 18:12:59.666098 2015] [:error] [pid 24837] [client 193.109.118.129:47793] PHP Fatal error:  Class 'module' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 14, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:13:00.898070 2015] [:error] [pid 24837] [client 193.109.118.129:47793] PHP Fatal error:  Class 'module' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 14, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:13:01.071098 2015] [:error] [pid 24837] [client 193.109.118.129:47793] PHP Fatal error:  Class 'module' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 14, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:13:01.234030 2015] [:error] [pid 24837] [client 193.109.118.129:47793] PHP Fatal error:  Class 'module' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 14, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:14:48.198810 2015] [:error] [pid 2714] [client 193.109.118.129:47839] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:14:49.844059 2015] [:error] [pid 2714] [client 193.109.118.129:47839] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:14:50.088794 2015] [:error] [pid 2714] [client 193.109.118.129:47839] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:14:50.372881 2015] [:error] [pid 2714] [client 193.109.118.129:47839] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:15:04.913589 2015] [:error] [pid 24824] [client 193.109.118.129:47852] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:15:05.947039 2015] [:error] [pid 24824] [client 193.109.118.129:47852] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:15:06.295410 2015] [:error] [pid 24824] [client 193.109.118.129:47852] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:15:06.626447 2015] [:error] [pid 24824] [client 193.109.118.129:47852] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:15:06.657921 2015] [:error] [pid 24824] [client 193.109.118.129:47852] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:15:06.914302 2015] [:error] [pid 24824] [client 193.109.118.129:47852] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:15:06.927167 2015] [:error] [pid 24824] [client 193.109.118.129:47852] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 17, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:15:08.305384 2015] [:error] [pid 24824] [client 193.109.118.129:47852] PHP Notice:  Undefined variable: plugins in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 16, referer: http://rss.shaddy.org.ua/
[Fri Jan 30 18:15:08.305460 2015] [:error] [pid 24824] [client 193.109.118.129:47852] PHP Fatal error:  Class 'Ex.php' not found in /home/shaddy/webservices/rss.shaddy.org.ua/Proxy.php on line 18, referer: http://rss.shaddy.org.ua/
